證券代碼,Data Field,2016/11/30,2016/12/30,2017/1/24,2017/2/24,2017/3/31,2017/4/28,2017/5/31,2017/6/30,2017/7/31,2017/8/31,2017/9/30,2017/10/31
5392 應華,月報酬率 %,-7.7689,-0.2161,3.1386,4.0923,3.8306,-5.0487,10.2249,-1.6698,1.1323,4.5221,-6.369,0.7107
5392 應華,現股當沖比重,3.04,1.93,3.64,1.09,5.51,34.95,19.38,11.55,12.54,4.22,7.9,17.97
5398 慕康生醫,月報酬率 %,-13.188,0.2391,-0.716,-4.3268,-10.5528,-12.7809,20.1288,8.5791,-8.6421,-3.1082,-12.2733,-5.2465
5398 慕康生醫,現股當沖比重,8.11,8.62,6.83,7.43,9.1,3.23,0.93,13.01,4,8.11,0,26.02
5403 中菲,月報酬率 %,-3.7828,4.1023,1.3135,4.214,10.7307,-0.9832,4.3972,-0.4076,0.6822,3.658,-3.3996,4.2519
5403 中菲,現股當沖比重,0,0,0,0.79,0,0,0.83,0.85,0,0,1.66,0
5410 國眾,月報酬率 %,-0.3831,1.5385,-0.3788,4.1825,-0.365,-0.3662,2.9412,1.0713,2.1201,-0.0512,-1.1153,1.1276
5410 國眾,現股當沖比重,0,1.47,0,0,2.18,0,0,0,0,6.92,1.31,0
5425 台半,月報酬率 %,-7.8984,7.9633,2.695,6.3534,-7.5326,11.798,9.0452,-4.1477,4.5898,4.0295,29.3426,35.2087
5425 台半,現股當沖比重,3.35,1.89,4.11,7.63,0.68,15.74,21.17,12.05,6.8,10.2,30.94,24.9
5426 振發,月報酬率 %,4.3306,-7.1697,0.4066,4.0488,3.8911,-2.6218,0.0001,0,2.6925,16.8302,-1.3842,24.9122
5426 振發,現股當沖比重,0.79,0,0,0,0,0,0,0,0,17.43,0,9.58
5432 達威,月報酬率 %,13.9074,20.3488,-3.3816,9.75,1.5946,9.1928,2.2587,2.8112,-8.2033,-4.2553,5.1112,-7.3996
5432 達威,現股當沖比重,0,0,0,42.11,0,0,45.83,0,0,99.49,0,0
5438 東友,月報酬率 %,15.0861,-0.749,5.6604,-0.3571,7.8854,-3.3222,3.0928,1.3332,-1.7856,12.7272,3.2259,4.9999
5438 東友,現股當沖比重,3.62,0,6.68,7.12,4.12,1.19,0,2.99,0,0,2.13,3.35
5439 高技,月報酬率 %,-10.0855,6.0835,-0.3586,14.7482,-3.0993,4.5677,-0.156,1.4065,4.3556,-5.4689,6.6117,-0.9303
5439 高技,現股當沖比重,4.27,1.33,6.29,0.73,0.43,2.61,2.33,1.95,0.3,0.73,5.91,3.78
5443 均豪,月報酬率 %,-6.9712,8.5273,5.2381,11.0861,9.776,-8.7198,-6.7073,9.586,-0.5965,-9.9138,8.6124,5.0661
5443 均豪,現股當沖比重,6.76,9.52,5.66,12.21,10.52,6.83,1.97,9.44,3.92,5.22,9.7,32.35
5450 寶聯通,月報酬率 %,-9.0909,0.0001,-2.2352,6.6186,-2.9345,-5,-0.8568,-7.7778,-2.2758,1.3699,0.8107,-3.4852
5450 寶聯通,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0
5452 佶優,月報酬率 %,-3.3334,-1.5762,-1.7017,4.3788,-3.3171,-1.9171,-4.5267,4.7414,-3.9095,-1.4987,15.453,-4.3062
5452 佶優,現股當沖比重,3.11,8.93,1.41,12.66,0,4.89,2.42,32.76,29.6,5.39,10.7,2.15
5455 昇益,月報酬率 %,-7.8947,-1.6806,-8.547,73.832,-10.5376,5.7691,-2.2728,19.7675,4.8542,-11.5741,4.1885,-11.9597
5455 昇益,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0
5457 宣德,月報酬率 %,-2.9916,9.4716,13.2799,1.5986,-13.4616,12.7271,-5.1974,8.1286,46.8531,18.3334,-4.4266,-3.3684
5457 宣德,現股當沖比重,3.14,0.39,6.97,1.24,0.66,13.08,4.18,10.92,24.73,33.43,26.77,12.66
5460 同協,月報酬率 %,-3.8297,1.7699,1.7393,4.2734,2.8688,1.9922,-0.7813,2.3621,1.1536,2.3798,-0.3906,-1.9608
5460 同協,現股當沖比重,0,11.59,3.7,2.11,0,6.54,5.55,0,42.64,28.54,17.99,58.52
5464 霖宏,月報酬率 %,-7.9268,0.331,-0.9901,1.3333,0.9867,-1.303,-12.5411,0.7545,1.498,0.3688,1.1365,-2.6217
5464 霖宏,現股當沖比重,0,11.76,0,0,0,10.53,2.9,0,0,0,16.67,0
5465 富驊,月報酬率 %,-9.9339,-1.8382,8.9887,13.7458,-0.6042,2.1277,23.8092,12.5,12.6068,-0.7589,-6.1184,3.055
5465 富驊,現股當沖比重,0,0,4.64,0,0.64,6.84,4.97,5.38,9.04,17.37,7.73,3.57
5468 凱鈺,月報酬率 %,-13.1074,-0.8475,5.9828,8.0644,-10.4477,-7.4999,-13.5135,-13.7498,1.6907,-1.4253,38.554,-12
5468 凱鈺,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0
5474 聰泰,月報酬率 %,-0.5398,-3.7993,-1.5514,-2.5787,-0.294,-0.7373,-9.2125,0.8184,-4.6048,-11.3308,-0.2028,0.6094
5474 聰泰,現股當沖比重,24.08,2.45,7.17,18.11,1.66,2.86,20.55,11.69,2.41,6.08,23.53,0
5475 德宏,月報酬率 %,-13.7257,-0.3247,19.2183,69.672,-15.781,-36.8119,45.8418,-5.2847,7.6361,33.6974,-2.1429,0.3129
5475 德宏,現股當沖比重,3.38,1.86,6.1,0,0,0,10.5,5.01,0,0,0,0
5478 智冠,月報酬率 %,-0.9464,1.1146,-0.1575,-0.7886,3.8157,5.6664,28.6958,-5.518,-4.41,-10.2245,-5.5555,1.1161
5478 智冠,現股當沖比重,1.62,0,2.89,0.85,11.48,15.86,29.95,26.87,2.18,8,7.8,5.97
5481 新華,月報酬率 %,-3.9773,2.6629,-5.7638,5.8104,5.2025,-3.2966,-3.9773,-11.2426,15.0001,-1.1595,4.6921,12.8852
5481 新華,現股當沖比重,0,7.51,7.37,6.72,1.52,5.47,8,12.49,1.18,0,2.84,0
5483 中美晶,月報酬率 %,-14.7059,15.1723,19.1616,18.2162,3.2943,-9.8765,7.9908,-4.5454,38.4899,-11.3674,19.8883,30.2325
5483 中美晶,現股當沖比重,3.83,17.63,23.35,16.68,20.61,7.22,12.62,12.69,39.95,22.51,37.27,47.02
5487 通泰,月報酬率 %,-8.7998,2.6316,5.1283,1.0164,8.2495,-2.2305,-2.8518,-0.1954,5.7171,-0.0001,-0.4016,0.4033
5487 通泰,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0
5488 松普,月報酬率 %,13.4762,25.7762,-4.3993,-3.2546,17.1692,-15.0493,-0.3495,2.3392,0.5652,-14.1056,5.474,-1.7723
5488 松普,現股當沖比重,1.76,19.09,2.71,1.24,5.76,10.7,6.69,3.13,2.14,5.79,4.4,12.32
5489 彩富,月報酬率 %,-0.4762,7.5362,-11.2348,-8.2705,0.0001,-0.4098,-5.8986,0.5831,4.7824,-0.677,4.399,2.8091
5489 彩富,現股當沖比重,4.76,0,0,0,4.72,0,6.25,0,4.08,0,1.2,1.29
5490 同亨,月報酬率 %,22.5318,-1.226,6.9148,-2.9851,6.6666,12.9807,0.1418,-6.8019,-5.6452,6.8378,-16.1599,-6.2026
5490 同亨,現股當沖比重,21.87,5.57,5.33,5.6,15.13,15.83,14.31,11.6,10.16,5.13,15.93,12.66
5493 三聯,月報酬率 %,-0.1685,6.2501,0.1589,1.1113,0.3139,0.7825,-7.6089,-1.5127,3.1205,-0.7092,-2.1428,-1.46
5493 三聯,現股當沖比重,3.12,2.69,0,0,0,0,0,0,0,3.55,0,0
5498 凱崴,月報酬率 %,11.1112,-4.5454,-1.4287,-3.3817,0.5001,7.9602,-6.9125,0,5.4455,-3.2865,13.5923,1.2819
5498 凱崴,現股當沖比重,9.87,0.33,0.8,5.55,2.1,2.47,2.9,0,14.61,0,4.32,12.08
5508 永信建,月報酬率 %,0.209,-6.6668,9.3749,0.8163,17.2066,-2.2455,0.1766,0.3528,5.0541,4.0926,9.4017,-0.1562
5508 永信建,現股當沖比重,20.29,1.17,21.29,0.92,4.66,28.94,0,0,1.1,3.53,51.6,51.23
5511 德昌,月報酬率 %,3.3706,2.6086,-0.8474,-2.564,2.6318,-5.5555,-8.5973,0.9902,-1.005,-0.0001,-1.2724,-4.9763
5511 德昌,現股當沖比重,32.4,21.7,0,7.67,13.39,53.25,0,38.04,24.07,0,15.33,8.49
5512 力麒,月報酬率 %,-5.0572,-3.2687,0.2502,10.487,3.6156,1.3087,3.4448,7.7002,-1.5373,-2.9898,-1.3813,0.3233
5512 力麒,現股當沖比重,3.57,1.28,0.4,0.76,0.38,0.34,0.71,4.33,6.76,0.1,1.89,2.92
5514 三豐,月報酬率 %,10.0868,-4.7293,-4.4466,6.0606,1.3267,-1.3092,0.102,0.4763,0.3155,-0.4193,9.4736,-5.9616
5514 三豐,現股當沖比重,25.8,0,0,0,0,0,7.69,0,0,2.05,0,0
5516 雙喜,月報酬率 %,-0.5522,-0.6667,-1.1186,0.113,-0.7909,-0.5696,1.9473,-3.5954,2.3311,7.9726,4.7468,-4.3305
5516 雙喜,現股當沖比重,0,0,18.18,0,0,0,16,0,100,0,0,2.63
5520 力泰,月報酬率 %,1.4817,-1.2773,0.5546,1.6544,-0.5425,-0.3638,-0.9123,1.1048,5.0258,-0.9243,0.7463,1.4814
5520 力泰,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0
5523 豐謙,月報酬率 %,0.5657,9.2828,-7.722,5.1605,77.0556,19.8503,-5.9374,-8.3056,-5.7972,-14.2308,-0.4485,-1.8016
5523 豐謙,現股當沖比重,0,2.13,0,0,0,28.9,0,0,0,7.12,6.02,15.4
5529 志嘉,月報酬率 %,-2.5287,-13.5615,0.5459,3.1206,9.2106,35.542,-18.4,-0.6537,-8.443,3.9521,6.2213,-1.3015
5529 志嘉,現股當沖比重,6.14,19.9,0,16.94,3.97,0,9.84,8,0,0,0,0
5530 龍巖,月報酬率 %,2.416,2.7222,-1.4134,3.7634,5.8722,-6.5254,16.9283,-4.0299,15.0856,-5.1443,0.2897,5.9248
5530 龍巖,現股當沖比重,0,3.37,0.61,4.59,1.42,6.9,11.13,0.18,29.41,15.26,4.64,4.13
5536 聖暉,月報酬率 %,3.8823,5.3228,0.4301,18.8436,17.1172,1.5385,26.5149,2.2098,19.6925,-7.455,-2.5,1.9943
5536 聖暉,現股當沖比重,5.52,2.1,0,12.31,7.65,4.64,16.7,13.14,28.42,15.9,23.63,6.91
5543 崇佑-KY,月報酬率 %,-7.5506,-1.5937,-2.0244,3.7191,1.5935,-1.3725,-1.1926,-2.2135,-2.3414,-12.6637,5.5001,0.948
5543 崇佑-KY,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0
5601 台聯櫃,月報酬率 %,2.0833,-4.4898,-0.8547,0.6464,-2.9977,-1.1037,-0.8929,-1.5767,1.602,0,0.9131,-0.0001
5601 台聯櫃,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0
5603 陸海,月報酬率 %,4.9807,-4.0146,1.5211,2.9964,0,-2.909,-4.4945,2.3529,-1.5978,-0.8233,2.0747,0.813
5603 陸海,現股當沖比重,18.54,0,1.46,0,0,0,5.62,0,17.83,6.37,20.13,4.26
5604 中連貨,月報酬率 %,4.9506,-3.7736,7.2311,3.7151,-1.4922,-0.3029,-3.9513,-2.5318,3.5586,0,0.8321,-1.9802
5604 中連貨,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0
5609 中菲行,月報酬率 %,2.6635,-3.0664,6.8125,-2.7336,11.2413,-2.5263,-0.6479,4.7827,-2.9283,3.7211,2.4663,-2.1882
5609 中菲行,現股當沖比重,2.77,1.07,0.43,0.56,0,0,1.04,0,0,2.86,15.5,0
5701 劍湖山,月報酬率 %,-6.3433,9.9601,7.2465,2.3646,-1.9801,-3.3668,2.7875,-0.3391,-3.0612,-20.0001,-4.8245,0.9216
5701 劍湖山,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0
5703 亞都,月報酬率 %,0.6134,-1.2192,0.8231,0.6123,0.2029,5.2632,-4.0384,0.0001,3.8267,-2.7239,1,0.7921
5703 亞都,現股當沖比重,0,0,0,0,0,0,42.86,0,0,0,0,0
5704 老爺知,月報酬率 %,-1.4816,-3.1955,-1.9417,0.594,-3.7403,0.409,-1.222,2.6803,-0.6025,-2.6264,-3.1118,1.4991
5704 老爺知,現股當沖比重,6.67,0,0,0,8.33,25,75,0,28.57,0,0,0
5820 日盛金,月報酬率 %,1.8236,2.9851,-1.5941,2.3563,3.1654,-0.558,-4.2076,1.0247,2.7538,2.4335,4.1782,7.0855
5820 日盛金,現股當沖比重,0.35,26.33,1.35,2.4,0,0.26,1.76,0,0.1,0.27,1.45,0.08
5864 致和證,月報酬率 %,-1.9471,1.4185,-3.4966,4.7825,17.5657,-1.1765,-0.4418,-3.6128,3.4807,4.7862,6.1729,1.1627
5864 致和證,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0
5878 台名,月報酬率 %,-1.0429,-0.2342,1.5258,7.3988,-0.5382,6.1688,-0.1019,1.4569,-0.7525,-4.7672,-4.0955,2.3725
5878 台名,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0
5902 德記,月報酬率 %,-0.8265,-1.2501,5.9072,0.7967,4.3479,5.6818,-2.509,2.2058,-3.597,-3.3585,-3.4748,-2.8001
5902 德記,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0
5903 全家,月報酬率 %,-3.1392,-5.5555,1.9607,-2.4039,-0.9853,2.2389,0.7298,-1.2075,0.489,-2.8919,-7.4548,2.2222
5903 全家,現股當沖比重,0,7.62,1.25,0,6.21,6.58,7.43,0,0,0,4.52,0
5904 寶雅,月報酬率 %,-13.1665,-6.3909,2.4098,-6.7971,0.1403,15.4063,0.1214,-6.4242,3.4959,1.948,-8.0254,7.0636
5904 寶雅,現股當沖比重,5.31,22.56,4.84,4,0.55,15.31,10.79,2.04,6.98,8.63,0,7.57
5905 南仁湖,月報酬率 %,4.762,2.904,2.0861,2.1636,-2.5884,-2.7779,0.2486,0.3717,-0.9877,-0.1585,-0.1297,-2.7272
5905 南仁湖,現股當沖比重,0,0.87,1.97,0,0.64,0,6.24,1.52,0.8,5.37,0,0
6015 宏遠證,月報酬率 %,10.2839,4.1801,-0.4629,13.6434,-3.6835,-2.2662,1.1593,-1.1462,-5.0726,8.5497,8.2982,1.5583
6015 宏遠證,現股當沖比重,3.06,16.88,0.66,0,0,31.31,0,2.51,11.14,7.37,2.5,2.04
6016 康和證,月報酬率 %,6.1291,1.0638,-5.2633,10.952,-3.4334,1.3333,-3.3626,3.9333,-4.0758,21.396,5.375,-0.1187
6016 康和證,現股當沖比重,0.34,10.14,0,3.25,1.2,13.97,16.65,8.34,4.84,0,0.5,3.76
6020 大展證,月報酬率 %,0.0001,3.4188,-1.2396,7.9498,1.5504,-1.1452,-1.9304,1.5749,1.1628,4.4551,7.3798,0.6872
6020 大展證,現股當沖比重,0,37.13,13.04,8.8,0,6.44,0,0,0,3.7,1.88,0
6021 大慶證,月報酬率 %,0.8748,4.2129,-0.1191,21.4286,0,-4.1176,-2.863,5.2632,-3.9998,2.2918,7.9426,-0.9435
6021 大慶證,現股當沖比重,2.64,21.27,2.04,3.46,0.38,0,11.83,5.19,2.07,0,0,6.88
6023 元大期,月報酬率 %,2.3128,0.1328,2.2576,2.2079,0.3812,-1.0126,1.6624,1.5927,0.7914,1.9634,3.851,2.3484
6023 元大期,現股當沖比重,0,0,0,1.85,0,0,0.64,0,0,0,0,0
6026 福邦證,月報酬率 %,1.4531,1.693,1.2627,19.7009,1.0417,-7.6287,-0.6696,8.5311,1.2903,15.7111,21.1009,-2.6516
6026 福邦證,現股當沖比重,0,5.47,13.68,1.07,0,6.03,0.75,0,4.3,8.25,5.36,3.3
6101 寬魚國際,月報酬率 %,-0.6475,26.0587,16.0207,14.4767,31.5178,-10.2071,1.6474,13.452,12.8573,24.9368,-7.8013,9.89
6101 寬魚國際,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,19.52
6103 合邦,月報酬率 %,2.2059,14.7483,-15.3606,25.1853,-18.3433,-11.2319,-14.2859,-1.9048,6.7961,-3.6364,4.717,-3.6037
6103 合邦,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0
6104 創惟,月報酬率 %,-0.3758,0.3772,2.0048,1.5969,0.3629,-2.0482,-5.4122,0.7803,3.1637,-7.8381,1.4663,20.6649
6104 創惟,現股當沖比重,5.62,7.32,2.15,1.68,0.22,2.06,0.93,0.59,2.29,15.54,8.28,30.58
6109 亞元,月報酬率 %,-0.8097,0.8162,2.8342,1.5748,3.1007,1.5037,3.7037,-1.0714,-1.5008,0,1.581,-1.5564
6109 亞元,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0
6111 大宇資,月報酬率 %,-2.8458,-3.3473,-1.2986,-0.0002,9.2106,3.6146,82.5583,-49.2568,-23.7657,-9.4401,-0.606,5.4878
6111 大宇資,現股當沖比重,6.4,0,4.55,0,3.17,13.21,43.66,0,53.38,37.5,26.33,10.2
6113 亞矽,月報酬率 %,31.1849,-20.263,1.1,14.7986,-6.3507,-2.1256,3.4124,-0.1,-1.1011,-5.668,2.5751,-2.3011
6113 亞矽,現股當沖比重,5.01,0,4.31,7.31,2.27,10.67,28.94,16.67,23.33,70,14.93,13.48
6114 久威,月報酬率 %,9.6527,0.5281,-4.5534,0.9173,15.9999,22.5704,-5.3709,-2.5676,13.0531,1.0669,-9.4985,-5.9767
6114 久威,現股當沖比重,8.05,4.76,0,2.7,4.07,26.52,16.6,1.53,1.55,0,0,2.92
6118 建達,月報酬率 %,-4.3806,3.0018,2.3006,9.2955,-7.4073,-1.4816,2.7069,4.246,-1.1236,-1.2783,1.8704,0.7061
6118 建達,現股當沖比重,5.88,1.27,0,5.35,7.35,2.56,4.96,48.16,0,0,15.92,26.9
6121 新普,月報酬率 %,-3.3848,-1.3799,0.646,6.9519,3.0001,-1.9416,-2.475,5.0763,-1.6307,6.7707,-0.6709,6.4416
6121 新普,現股當沖比重,2.52,1.42,1.57,3.93,6.64,6.14,1.44,8.29,7.69,11.93,10.43,5.33
6122 擎邦,月報酬率 %,20.0484,0.4024,4.2085,14.4231,-10.5041,-1.4085,-0.9524,4.327,5.9908,-6.5218,0.0001,-2.7906
6122 擎邦,現股當沖比重,5.04,0,0,2.08,0.92,0,4.31,0,1.36,0,0,0
6123 上奇,月報酬率 %,-1.7515,4.2138,5.1322,-4.1421,6.1726,-3.4884,0.3012,1.2011,17.8793,15.9853,-9.4713,12.0922
6123 上奇,現股當沖比重,2.44,1.84,4.4,0.43,0.47,3.7,1.06,0.8,0.84,9.75,5.68,7.97
6124 業強,月報酬率 %,-11.6586,12.2676,-4.3048,-3.1141,0.7141,14.1843,-7.6086,-6.3866,-5.9247,-5.3433,1.6129,-1.7857
6124 業強,現股當沖比重,12.9,0,0,0,0,5.95,0,0,5,14.89,0,0
6125 廣運,月報酬率 %,-9.4018,-0.0001,0.4716,2.8169,-1.8265,-6.0466,-4.8514,0.4162,5.6664,2.1672,1.0103,3.4999
6125 廣運,現股當沖比重,0,4.37,0.37,0.57,0,0.34,0,0.95,9.44,0.49,1.42,7.88
6126 信音,月報酬率 %,5.1163,7.9646,-2.0493,5.0212,-5.179,0.42,8.7866,-1.923,3.1372,6.0836,2.8673,3.136
6126 信音,現股當沖比重,5.1,8.63,0.81,9.31,0.19,2.14,61.55,9.82,3.53,3.75,3.04,11.55
6127 九豪,月報酬率 %,6.4936,9.3497,-5.2045,1.5689,4.2472,5.1852,-2.1127,14.7483,27.2726,-14.0392,6.7288,-4.0987
6127 九豪,現股當沖比重,16.9,37.72,5.82,3.31,5.28,7.97,2.3,17.32,16.28,28.95,15.09,12.97
6129 普誠,月報酬率 %,-2.303,3.226,0.3606,7.1856,5.2514,1.0615,-9.0337,-3.1179,-2.9798,-4.6685,-1.1599,17.9923
6129 普誠,現股當沖比重,0.84,0.67,0.68,3.79,5.59,35.48,3.17,9.06,7.24,9.42,0,15.15
6130 星寶國際,月報酬率 %,4.0723,20.4347,74.0071,30.7053,-26.6667,-3.6794,13.4833,13.6633,1.3937,-8.9346,-27.7358,24.0208
6130 星寶國際,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0
6134 萬旭,月報酬率 %,-4.6463,-1.695,10.4527,3.9023,-2.8168,-3.575,17.7353,-4.681,26.3392,16.9611,-6.0425,4.1801
6134 萬旭,現股當沖比重,0,0,9.45,0,0,0,0,0,0,0,0,0
6138 茂達,月報酬率 %,-1.2173,15.1408,-6.8805,18.2267,8.0554,-2.0565,11.6795,-10.3407,25.2951,-7.6009,5.1009,15.3498
6138 茂達,現股當沖比重,1.57,14.02,0,4.6,9.01,13.73,39.32,14.24,24.55,4.05,30.02,43.81
6140 訊達,月報酬率 %,0.4696,0.9347,-2.7778,4.2857,-4.1096,3.8096,-1.8348,-0.9347,-0.9434,0.9524,31.6038,-4.6595
6140 訊達,現股當沖比重,7.12,0,0,19.92,3.52,0,25,0,0,0,17.79,15
6143 振曜,月報酬率 %,2.5398,7.2759,-2.8859,-6.8351,-0.1595,8.6263,-1.4708,-4.9255,6.7502,-8.7689,-3.7164,-5.0877
6143 振曜,現股當沖比重,12.48,2.42,3.39,2.18,4.61,7.3,4.75,9.7,7.81,4.74,17.76,3.37
6144 得利影,月報酬率 %,-10.6911,14.6313,2.3206,19.5876,-9.0518,-5.4028,15.2306,-15.2174,2.4617,-3.9038,-4.6876,7.7596
6144 得利影,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0
6146 耕興,月報酬率 %,10.2648,2.4023,2.6394,-1.7145,3.7789,0.0002,-6.7226,-7.5076,-2.2727,11.2108,-5.6427,1.6612
6146 耕興,現股當沖比重,1.12,1.58,0,0,2.85,0,1.6,1.96,1.92,3.38,18.6,4.27
6147 頎邦,月報酬率 %,1.9475,3.2582,-1.3058,4.8511,1.9977,-7.2163,1.1112,2.8572,10.8091,1.4059,3.5645,12.4283
6147 頎邦,現股當沖比重,7,10.57,5.32,3.2,5.96,13.69,10.15,8.19,16.71,14.2,24.44,14.51
6148 驊宏資,月報酬率 %,-16.343,-2.1277,3.7549,8.5714,-0.0001,-5.2631,-13.3335,2.3501,3.7578,5.8347,2.0914,-6.3313
6148 驊宏資,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0
6150 撼訊,月報酬率 %,-19.8402,-2.3952,1.8405,27.1086,-10.1895,-13.4566,1.5246,93.9944,2.1672,6.3635,-9.4018,161.0062
6150 撼訊,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0
6151 晉倫,月報酬率 %,2.3656,6.9327,-1.7683,0.9998,4.3564,1.8976,6.1455,-5.0627,-2.2045,3.6885,-3.5572,0.6147
6151 晉倫,現股當沖比重,0,7.61,0,0.78,7.87,7.46,25.46,2.25,7.11,32.19,3.29,3.75
6154 順發,月報酬率 %,-0.3022,0,2.4243,1.7751,-0.5814,-1.1696,1.1834,0.8772,0.29,0.289,1.5111,1.506
6154 順發,現股當沖比重,0,0,3.92,0,0,1.39,0,0,3.33,0,0,0
6156 松上,月報酬率 %,-0.9677,6.8402,42.988,3.1981,-4.9586,4.7825,9.1289,14.8287,-4.9669,6.072,-8.784,-0.3703
6156 松上,現股當沖比重,10.27,1.29,21.09,8.24,2.68,13.05,11.11,37.04,12.95,19.67,7.89,10.82
6158 禾昌,月報酬率 %,5.5215,2.035,5.9826,7.5268,16.25,0.4304,12.8477,-17.2675,-7.726,8.9237,0.2411,-7.9328
6158 禾昌,現股當沖比重,6.14,2.42,1.18,19.82,8.01,15.12,11.21,4.35,4.01,12.8,9.39,4.76
6160 欣技,月報酬率 %,-0.6314,16.5254,-8,-1.1859,-7.0002,-12.0431,1.467,-3.3735,-4.7792,-2.7626,11.9319,-2.5379
6160 欣技,現股當沖比重,4.76,17.1,5.37,1.49,6.98,4.13,19.7,38.37,0,3.92,22.98,3.03
6161 捷波,月報酬率 %,3.0396,20.0408,-0.8475,29.0597,-5.9603,-4.9294,-2.5926,20.9125,1.8319,-0.9805,-5.6106,-1.3985
6161 捷波,現股當沖比重,1.11,4.28,0.23,5.92,6.82,5.12,1.89,10.84,8.98,12.55,2.25,3.64
6163 華電網,月報酬率 %,-0.995,5.0252,14.8326,-2.0833,1.2768,3.3612,-5.691,-0.4311,-0.0001,-5.6279,6.8806,20.1715
6163 華電網,現股當沖比重,0,0.42,8.58,0.79,2.47,7.35,7.79,12.91,10.88,2.16,7.7,32
6167 久正,月報酬率 %,2.0378,-1.6895,3.9064,29.7747,10.7763,-5.7531,-5.4385,-4.5777,0.4919,6.7319,4.1283,-4.6254
6167 久正,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0
6169 昱泉,月報酬率 %,-2.7372,0.1878,0.7491,-7.0632,2.7999,0,21.4006,29.1667,-1.9849,44.0507,-18.1021,-10.7295
6169 昱泉,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0
6170 統振,月報酬率 %,-2.1276,-0.5436,1.4207,4.5256,-3.608,-4.4918,-1.1198,7.8143,3.6913,-4.6154,27.9571,10.9245
6170 統振,現股當沖比重,0,0,1.07,0,0,4.67,8.93,17.83,14.57,54.96,43.79,23.55
6171 亞銳士,月報酬率 %,-2.8985,1.4925,11.7647,-4.3858,13.7615,-7.258,3.4782,0,-1.2604,-0.9223,-2.6201,0.8969
6171 亞銳士,現股當沖比重,0,0,9.72,0,0,7.56,15.38,5.26,0,0,50,0
6173 信昌電,月報酬率 %,-5.2633,-4.9382,1.6232,20.7668,9.7883,20.0002,-5.8235,2.5586,0.4935,31.866,15.7937,-8.4526
6173 信昌電,現股當沖比重,16.26,11.22,3.36,5.46,2.83,25.7,12.7,18.16,17.56,42.79,50.85,29.02
6174 安碁,月報酬率 %,-3.7161,3.1578,3.7413,1.3115,0.0001,2.9125,-5.6603,-0.3334,-0.6688,4.4473,-3.4483,-3.2145
6174 安碁,現股當沖比重,0,0,4.76,17.12,0,6.51,14.29,14.28,0,20.25,99.9,1.62
6175 立敦,月報酬率 %,3.4614,0.7436,32.4724,-2.7856,-0.5733,8.3576,3.7236,-5.1282,17.2976,11.5756,-3.7976,20.6142
6175 立敦,現股當沖比重,1.45,0,9.05,7.75,0,39.93,6.91,4.11,19.25,42.67,1.75,34.42
6179 亞通,月報酬率 %,-6.8311,1.6292,9.619,-6.2157,-3.3138,3.0351,-4.3738,0.4157,3.4499,-3.3969,8.7913,-3.4342
6179 亞通,現股當沖比重,1.1,0,18.33,3.07,1.96,1.66,0.94,0,3.85,2.35,3.24,8.38
6180 橘子,月報酬率 %,0.1757,3.1579,-2.2109,1.5653,5.822,1.1325,22.2399,-4.7121,0.1372,37.9971,57.4556,-6.8183
6180 橘子,現股當沖比重,6.41,1.83,1.66,2.07,5.61,18.15,29.82,23.75,6,0,46.66,41.12
6182 合晶,月報酬率 %,10.9965,48.6064,-1.389,14.7887,32.2087,-12.2968,-0.7937,-2.4002,12.2951,1.2168,31.7306,37.2261
6182 合晶,現股當沖比重,3.7,28.43,14.21,16.31,27.72,34.89,27.65,23.83,32.3,35.64,45.22,58.74
6185 幃翔,月報酬率 %,1.75,7.8624,-2.2781,6.7597,1.0917,-3.4556,-3.1321,3.0024,0.4485,-1.4948,-0.5,3.5175
6185 幃翔,現股當沖比重,0,2.02,1.99,0.33,0.52,4.22,0,8.77,1.05,3.08,3.12,1.44
6186 新潤,月報酬率 %,0.4465,-0.8889,0.2242,8.501,-1.6495,0.2097,-5.8578,-0.2223,-1.5589,-3.8706,-3.8859,-5.6604
6186 新潤,現股當沖比重,5.49,1.63,1.28,0,2.69,1.83,0,2.75,5.97,4.43,2.67,4.54
