證券代碼,Data Field,2016/4/29,2016/5/31,2016/6/30,2016/7/29,2016/8/31,2016/9/30,2016/10/31,2016/11/30,2016/12/30,2017/1/24,2017/2/24,2017/3/31,2017/4/28,2017/5/31,2017/6/30,2017/7/31,2017/8/31,2017/9/30,2017/10/31,2017/11/30,2017/12/29,2018/1/31,2018/2/27,2018/3/31,2018/4/30
2354 鴻準,現股當沖比重,2.17,1.64,4.31,1.52,3.32,4.29,11.23,3.77,2.58,3.29,4.38,2.02,7.4,4.69,10.06,2.44,27.48,6.69,13.84,6.1,7.93,6.07,6.63,2.75,9.15
2355 敬鵬,月報酬率 %,12.5642,9.7857,-3.482,1.0101,12.0991,-7.6722,-13.3238,2.3142,-1.9388,1.9768,-0.8079,0.4886,-0.162,-5.5194,6.5295,-3.7097,-3.6386,6.9726,7.8902,-1.9077,-5.8348,-6.7125,1.4762,-5.9999,-24.2745
2355 敬鵬,現股當沖比重,7.78,8.3,8.87,2.48,6.47,5.56,14.4,6.46,3.32,0.69,3.11,4.77,11.33,3.24,4.5,2.48,2.25,19.66,8.72,14.75,6.39,8.94,5.34,2.18,0
2356 英業達,月報酬率 %,4.6567,1.6394,5.2997,14.7405,-4.8485,8.7048,-3.5157,-12.7529,2.552,6.3348,-2.9786,-0.2191,-1.3188,-0.4454,10.9621,3.1192,-0.828,-5.4279,3.3113,-3.846,5.5557,0.2105,-1.8909,-0.8568,-2.5919
2356 英業達,現股當沖比重,12.77,6.83,6.37,10.16,7.54,5.45,7.68,2.41,11.18,2.06,1.62,2.61,1.31,1.2,6.95,8.82,15.95,18.56,14.96,7.53,13.08,13.39,6.63,1.95,6.94
2357 華碩,月報酬率 %,-1.903,-1.2347,-5.1784,4.5199,2.1322,4.0971,-1.0733,-4.5207,0.3788,3.0189,1.6485,8.1081,-1.1669,-3.8785,0.8771,-2.2609,-5.2813,-0.8001,5.2419,5.7471,1.268,0.5368,-1.4235,-0.3613,0.7245
2357 華碩,現股當沖比重,2.05,1.83,5.54,1.11,0.58,1.56,4.11,0.76,1.07,0.25,1.04,0.23,0.86,4.1,3.56,4.34,7.7,24.31,4.64,7.84,4.43,2.56,4.88,7.98,8.8
2358 廷鑫,月報酬率 %,-10.7143,-6.8749,-3.49,-0.5562,6.1538,-1.1857,9.7391,-3.1916,19.0476,-8.3078,7.0471,-8.4639,1.37,0.0001,27.7029,21.164,-8.9517,-7.9705,-3.2171,47.9224,-11.6104,4.2373,-5.4877,-6.2365,-10.092
2358 廷鑫,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.03
2359 所羅門,月報酬率 %,-7.9756,1.0001,-0.4224,-0.3545,2.4909,5.2085,-5.6107,-2.0979,7.1428,3,3.2365,3.4482,7.5757,5.9156,4.3288,-0.536,23.7197,-6.9718,11.7095,-12.1594,10.5013,9.2872,-9.8814,-1.0965,-8.8691
2359 所羅門,現股當沖比重,3.95,5.4,0,0.46,6.69,6.44,6.73,0,2.26,9.13,0.38,2.48,10,10.16,4.12,32.33,19.38,5.41,18.13,4.49,17.9,26.01,16.07,9.96,6.07
2360 致茂,月報酬率 %,3.4683,9.2179,-1.7902,4.8177,4.7131,2.805,-4.9822,-1.3733,-4.5571,8.6205,14.5298,-2.0258,2.7201,-0.1059,3.9234,0.6849,8.3768,1.9323,39.3367,20.068,-8.2153,2.4691,-3.6146,5.625,-11.2425
2360 致茂,現股當沖比重,7.39,1.3,11.18,8.21,3.54,1.65,3.36,0.7,3.61,2.26,3.16,2,7.72,0.94,3.44,4.78,18.07,18.43,34.4,18.89,23.04,27.82,31.37,6.98,18.02
2362 藍天,月報酬率 %,-2.7539,-1.4159,1.5154,6.2617,1.2134,0.5136,-1.5332,-3.8064,0,-0.8992,5.2632,-2.7586,-1.9505,0.1807,1.1336,-1.0987,12.9632,-3.4425,5.2631,-7.7418,1.3985,-2.4138,3.7103,0.1703,-0.3401
2362 藍天,現股當沖比重,1.44,3.46,3.36,0,3.53,0,1.02,0.58,0,0.13,3.31,3.27,0,1.82,2.64,0.97,6.72,15.41,4.89,5.78,24.45,0.97,2.01,0.17,4.27
2363 矽統,月報酬率 %,-0.1479,-3.9999,-4.0122,8.0387,-2.232,-2.7398,-2.6602,-4.1659,-0.6125,4.9307,14.8311,-6.7775,-7.8189,-0.2978,8.5076,-0.6878,1.2465,2.7361,21.172,2.3078,-3.8669,12.8489,-10.0988,5.8373,-11.5503
2363 矽統,現股當沖比重,1.81,0,0.35,0,2.37,0,7.2,3.47,0.42,0.37,14.71,1.87,8.12,7.36,24.97,23.69,16.79,12.23,15.14,23.96,13.08,31.89,17.4,10.74,15.39
2364 倫飛,月報酬率 %,-1.7143,-12.7907,14.6668,4.6513,-6.1111,-8.2841,-6.9367,-8.2192,-6.7166,1.6,11.4173,0,-6.3606,-1.8867,-3.0768,-1.5873,0.8062,5.9997,-1.1321,-4.5803,-3.9999,0.8334,0.4132,17.6955,38.8111
2364 倫飛,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2365 昆盈,月報酬率 %,-9.9097,2.1111,2.0673,-2.5134,3.3407,1.5087,-4.3525,-1.2208,1.6854,-3.2043,3.8814,0,0.3296,-0.9856,-0.6637,-0.1115,5.0168,4.3523,3.764,3.9217,-2.8302,5.8253,-6.8808,1.9705,-2.8985
2365 昆盈,現股當沖比重,1.21,6.8,1.27,0,0.76,0.84,0.81,3.74,0.16,1.57,5.06,0.61,0.7,0.67,0,2.33,4.62,3.24,3.84,2.75,7.53,17.15,4.21,0,0.59
2367 燿華,月報酬率 %,-5.0849,-10.2679,3.98,1.7427,2.719,-0.9805,-1.6834,-3.8269,-4.398,3.067,22.742,3.8962,-5.4168,-7.4891,1.4286,0.9391,1.3954,-0.0003,30.7338,26.6669,28.5318,0.2154,-12.043,-1.7112,0.9949
2367 燿華,現股當沖比重,0.63,0,0.07,0.91,4.79,11.72,2.63,0.67,1.29,6.97,27.32,13.84,25.16,14.46,16.14,6.68,12.55,16.77,31.05,50.32,46.27,31.67,35.45,35.4,38.73
2368 金像電,月報酬率 %,-9.4973,-3.5802,9.3472,32.904,0.4404,5.2632,-11.2499,6.103,-7.9644,0.4808,10.5263,2.1648,-5.9321,-1.8019,-2.7525,-3.7735,-1.961,-5.1999,8.6497,-0.4854,3.4145,-3.3018,-6.5365,2.0877,-3.5787
2368 金像電,現股當沖比重,6.07,10.18,5.28,3.82,12.57,5.78,9.84,29.65,2.45,1.08,12.23,37.76,14.2,17.11,4.21,7.35,53.41,4.78,38.6,44.6,14.51,26.98,23.01,5.33,20.99
2369 菱生,月報酬率 %,-8.7947,6.7858,-2.1182,17.9502,12.4375,7.5223,-8.2305,7.6234,-1.25,-0.844,25.9576,-6.4188,3.249,5.2447,0.6645,0.3189,1.3604,16.7785,-7.4711,-2.1738,-4.4445,1.661,-10.7843,-2.9303,-5.6603
2369 菱生,現股當沖比重,3.5,1.43,1.94,6.56,14.76,6.98,2.15,1.12,1.59,1.4,11.84,3.1,9.35,9.52,3.4,5.82,4.5,25.54,25.36,9.6,11.47,10.9,32.34,3.68,0.22
2371 大同,月報酬率 %,-6.1453,0.7934,0.5906,4.6967,2.9909,40.8348,7.0878,18.4116,-3.0488,75.5766,-5.0747,-18.2391,-15,-7.2396,28.2925,-3.4219,9.8424,-8.9606,9.449,28.4173,7.5631,24.4791,5.8575,-12.0554,0
2371 大同,現股當沖比重,1.15,0.2,3.67,19.07,1.73,31.05,20.94,16.19,9.43,35.91,29.9,28.59,18.64,13.3,33.66,28.2,36.13,32.75,20.51,33.97,25.83,61.1,25.89,52.1,22.5
2373 震旦行,月報酬率 %,-1.2391,0.1793,-0.6823,-2.4856,1.961,-1.7307,-0.1956,1.5686,3.282,1.8692,2.0183,7.7339,-3.3388,-0.1727,8.2084,-1.0114,0.8518,12.0495,0.8887,-2.6433,-2.3757,1.6223,4.6751,-1.0894,-2.6432
2373 震旦行,現股當沖比重,0,1.41,0,0,0,1.09,0,6.93,2.73,12.72,16.22,0,4.17,4.05,5.79,0.92,0,42,33.15,32.86,28.25,27.78,20.57,0,21.2
2374 佳能,月報酬率 %,-7.2139,-14.2092,4.3751,5.0897,-0.2849,1.7165,-4.9081,5.4836,2.7522,0.8929,8.5545,1.9021,6.9333,-4.7381,-0.2616,-0.7873,33.0967,-10.6252,-2.098,-1.9049,-3.3979,12.0605,-8.5202,-4.6568,-10.7968
2374 佳能,現股當沖比重,0,7.55,10.48,1.98,1.29,1.43,0,3.37,0,1.72,0.29,3.51,4.42,1.24,60.71,8.17,0,14.13,18.59,9.87,5.38,16.47,45.65,4.01,3.42
2375 智寶,月報酬率 %,0.7463,-2.5926,9.1254,8.0139,1.3657,-1.6182,9.8683,-0.5989,-1.8072,2.454,-0.2995,3.3033,45.3487,-1.1999,12.9557,-1.4339,3.4546,3.5151,-0.8489,9.9315,36.4484,-2.169,0.1167,4.895,4.4446
2375 智寶,現股當沖比重,5.74,0,0.53,0,0,0,0,0,0,1.83,2.73,0,0,7.31,9.75,47.26,42.51,4.65,45.16,44.85,37.18,37.21,37.24,14.03,32.94
2376 技嘉,月報酬率 %,-2.8167,5.3627,5.2271,12.9223,7.9012,-4.8053,-0.12,1.5646,2.1326,-4.8724,4.3904,-2.1029,-4.6541,-2.8786,5.6701,0.5365,6.4765,-6.9343,22.0912,4.0687,11.1112,34.6297,-3.3011,-4.9788,-2.0958
2376 技嘉,現股當沖比重,0,0.31,0.78,5.08,5.05,3.39,3.58,1.16,7.71,1.62,2.34,0.7,1.81,4.11,2.74,1.08,10.22,2.5,34.76,24.46,24.53,34.84,21.67,25.04,28.54
2377 微星,月報酬率 %,3.9352,0.9709,13.6537,17.7664,15.6047,6.536,11.5338,-6.4908,-13.4118,2.7174,-5.9521,-0.703,-14.3058,15.7025,0.9998,10.8914,-6.6905,-4.5124,12.0429,-0.2719,4.502,25.7182,-11.215,11.345,-1.8909
2377 微星,現股當沖比重,17.9,4.16,10.55,12.4,13.86,15.04,18.81,8.42,10.47,6.7,6.01,4.41,13.36,6.54,7.44,8.52,7.33,11.14,20.01,8.69,32.8,42.97,20.67,20.59,18.12
2379 瑞昱,月報酬率 %,2.147,-2.2126,13.0095,15.6157,9.9568,-16.2386,3.8836,-7.4766,3.0304,6.8627,5.046,-5.2399,-5.9909,-1.4705,8.9552,3.1966,3.5395,-4.8368,6.5727,-1.762,-2.2422,6.8808,-0.4291,12.0691,-13.0768
2379 瑞昱,現股當沖比重,9.82,10.61,6.34,11.17,4.34,14.37,7.22,3.62,5.96,4.19,8.89,4.32,4.59,7.7,5.24,12.56,6.55,2.57,16.55,14.96,15.64,25.35,22.19,15.53,21.57
2380 虹光,月報酬率 %,-1.257,-1.2731,0.1432,2.289,-3.3569,-0.4341,-2.0346,-3.264,0.6135,4.8779,9.3023,-6.1172,1.4163,-0.1395,-7.4125,0.9064,-2.9937,5.2473,0.1467,0.293,0.2918,2.0381,-0.5707,-0.287,-3.0216
2380 虹光,現股當沖比重,2.54,0,0,12.03,4.81,0,7.72,4.86,8.6,2.48,4.25,1.08,6.93,6.14,0,49.49,1.98,1.42,5.95,8.74,1.88,9.95,14.38,2.09,12.61
2382 廣達,月報酬率 %,-7.4734,11.5383,5.1726,6.3935,-3.8627,11.414,-2.1407,-7.1877,1.515,5.4728,0.1574,-3.1397,1.2967,10.0799,4.6512,4.3055,-4.0502,1.7468,1.5737,-13.3803,0.6505,2.5847,-6.1417,-0.8392,-8.46
2382 廣達,現股當沖比重,2.37,0.82,3.11,1.1,1.81,5.18,7.44,1.86,2.23,0.26,3.88,2.03,1.33,7.38,0.74,2.63,4.48,6.77,11.83,11.15,7.16,3.52,9.6,3.41,3.2
2383 台光電,月報酬率 %,-6.0358,14.0625,14.46,-3.5904,25.8153,-1.2702,3.0408,-4.8807,7.3988,21.6666,2.7397,4.8886,2.1188,3.7346,18.0002,1.3558,5.2637,-5.2631,-16.6667,-4.9998,-10.965,0.9852,6.8292,-14.3379,-22.1749
2383 台光電,現股當沖比重,13.89,4.71,12.07,7.03,12.19,5.47,9.33,5.37,9.17,16.58,14.55,4.56,29.02,7.12,39.62,17.36,11.81,18.36,21.49,12.69,19.17,19.66,17.45,11.26,23.94
2385 群光,月報酬率 %,-6.4009,1.4192,-2.1507,9.3719,-0.5069,1.019,1.8914,-7.0543,-0.1331,-1.7332,-1.7639,6.9063,2.8424,-1.8844,4.2113,1.282,-2.4453,-5.0132,4.8611,5.4304,-5.7789,2.3998,-6.3803,4.4505,-2.5299
2385 群光,現股當沖比重,6.61,2.68,2.09,3.2,2.13,0.35,1.43,4.82,2.93,1.2,0.34,1.43,5.51,4.4,3.54,4.41,14.66,3.97,10.14,2.29,4.67,7,2.79,0.7,7.27
2387 精元,月報酬率 %,-4.6875,8.5246,-2.1147,5.5556,0.585,2.907,1.6253,-10,-0.5847,7.0589,4.3953,4.4739,-4.534,11.0816,-2.6128,-0.7317,-7.1255,-3.9681,-7.1753,-3.0899,0.2899,0.2891,-6.0519,1.8407,-6.3253
2387 精元,現股當沖比重,2.4,3.02,2.58,4.46,1.65,0,3.02,0.44,0.89,1.25,1.39,2.91,2.24,5.88,71.66,52.51,13.07,0,8.19,1.01,0.93,2.79,0,0.63,12.93
2388 威盛,月報酬率 %,43.5646,-6.8964,-7.0371,0.3984,-11.9048,-2.7028,4.6295,-10.6195,0,10.8911,1.3393,-0.881,-5.3333,-3.756,-2.7316,10.8325,-8.5971,9.9012,-1.802,-1.8349,-0.9346,33.0189,40.4256,109.3434,-18.0941
2388 威盛,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11
2390 云辰,月報酬率 %,-8.1534,14.6214,-7.9727,-0.4951,-6.4729,-2.9569,-9.4182,-1.5291,6.2112,-4.386,4.5872,-8.1872,-11.1466,-1.7923,3.6495,-3.521,-5.7558,-6.6148,1.25,-0.4113,-2.4794,3.3899,-13.1148,8.9622,-9.091
2390 云辰,現股當沖比重,7.2,19.42,18.58,2.72,7.71,0.55,1.34,12.74,21.72,5.53,3.4,0.91,5.98,2.42,16.86,49.06,34.01,3.18,0.71,16.42,7.41,3.88,14.72,25.04,59.02
2392 正崴,月報酬率 %,-2.5822,-0.1204,1.0858,3.3412,-6.7108,1.4287,-1.0242,-6.8565,1.6668,0.0001,5.0546,2.2107,7.7608,0.8264,-2.1075,-2.0335,4.2824,1.4565,17.3441,1.9368,-0.0001,-8.1002,-8.161,-3.4361,-4.9081
2392 正崴,現股當沖比重,0.61,2.11,2.14,0.69,4.32,0.82,1.08,2.19,0.46,0.9,3.28,5.62,25.96,8.75,7.07,1.62,2.02,2.41,14.59,11.43,10.79,6.38,11.98,5.02,8.43
2393 億光,月報酬率 %,-15.5785,2.873,12.3523,4.898,-2.3121,-0.9863,-5.0796,-2.4135,-0.8599,6.0738,1.0225,-1.6195,-2.2634,1.8946,1.2395,-0.1854,-1.4147,5.6291,-3.7618,-0.4342,-1.963,1.891,0.6551,-2.3861,-7.4442
2393 億光,現股當沖比重,4.84,5.69,5.43,2.97,6.12,2.52,9.89,1.07,2.2,1.28,1.21,2.26,3.45,2.9,7.38,3.11,6.21,7.32,5.98,4.23,7.52,18.37,13.02,2.46,3.5
2395 研華,月報酬率 %,-3.5938,5.7018,3.942,1.4317,4.637,3.6608,-4.461,-0.1946,-0.7799,4.1255,-1.3206,-2.868,-3.937,-0.0001,-0.2671,6.0325,-2.6259,-4.2698,-3.2863,-2.9125,5.2498,8.3137,-4.6052,-3.4482,-2.6192
2395 研華,現股當沖比重,2.17,1.62,5.13,1.08,5.28,4.84,5.86,3.62,0.22,0.2,6.69,0.2,5.96,4.02,8.87,2.89,5.6,5.69,0.96,5.13,1.65,3.75,3.86,5.59,5.58
2397 友通,月報酬率 %,22.7182,-5.4548,-10.8392,4.8807,14.4556,-6.4015,-10.9056,0.5188,6.7077,-2.9015,1.992,8.9846,-1.6129,-6.9218,3.3271,2.5577,12.2984,15.2603,-0.3115,-10.6248,5.7693,-2.6446,6.7912,2.5439,2.9456
2397 友通,現股當沖比重,11.02,7.39,0.88,1.29,10.83,1.82,1.75,0.24,1.93,2.2,0.62,0.8,0,1.92,2.12,0.53,4.31,0,3.38,9.21,0,6.25,6.04,0,0
2399 映泰,月報酬率 %,1.0928,-2.4323,8.172,22.2792,-3.3508,3.467,-5.9685,-9.2427,2.2085,4.8021,6.071,3.1319,26.178,-5.8091,29.9559,12.5424,2.1085,-20.944,8.582,2.7493,-12.0402,36.8823,10.2777,20.4033,-15.272
2399 映泰,現股當沖比重,0,0,1.02,14.72,3.26,0.78,0,1.67,0,0,18.73,0,28.46,3.82,33.2,18.79,11.16,30.12,16.82,26.02,8.32,32.91,56,57.68,53.21
2401 凌陽,月報酬率 %,-4.5803,-8.0004,4.7826,6.224,-2.6272,0.0001,-6.0606,3.6865,0.889,-0.4407,10.1769,-2.0081,-1.2296,10.7881,7.4906,0.722,20.4299,-2.9761,11.3496,-4.4077,-5.4755,11.2803,-12.0551,0.6231,-10.2168
2401 凌陽,現股當沖比重,5.62,5.99,20.13,1.99,18.64,19.2,0.34,3.88,15.14,2.84,1.13,1.15,8.37,5.53,13.46,6.46,31.02,13.99,18.91,10.67,11.18,28.02,10.37,26.06,6.33
2402 毅嘉,月報酬率 %,-10.5263,-12.4184,12.3136,-0.9967,-4.027,-2.7972,0.7195,-0.7145,14.3886,1.5724,14.8609,19.1373,-6.1086,-13.735,17.3184,-9.762,4.7494,-6.8011,-11.3512,-2.4392,3.4375,-0.3022,3.9394,-3.2072,-4.2169
2402 毅嘉,現股當沖比重,5.42,6.73,2.66,2.25,2.72,4.14,14.57,3.84,27.4,3.63,13.22,13.71,14.09,5.49,40.95,18.67,13.11,4.49,35.74,44.33,9.49,4.29,4.98,3.16,2.19
2404 漢唐,月報酬率 %,-10.7844,6.9231,8.0163,-0.7286,4.0883,-4.0282,-0.6296,1.6896,2.3883,4.0567,15.9841,12.269,-3.5927,11.6459,-2.3645,-10.86,-4.4015,-4.9724,4.6512,8.8888,-0.1702,1.0222,-2.0236,12.9086,-2.2866
2404 漢唐,現股當沖比重,1.88,2.36,3.53,1.42,3.16,1.52,2.3,0.72,3.24,0.85,4.97,5.29,2.4,14.04,3.07,2.3,3.61,4.46,3.26,17.8,3.55,2.69,2.25,12.81,5.04
2405 浩鑫,月報酬率 %,-4.479,2.8353,-3.1813,-3.2858,12.3443,-2.2178,-16.2886,-7.266,7.5697,8.0247,19.9999,-11.0475,-9.3148,-2.3611,17.7753,8.8297,7.0755,-1.1407,8.5587,105.8093,-18.1451,6.6503,-11.3163,-13.8021,-3.9276
2405 浩鑫,現股當沖比重,11.78,11.2,4.22,7.67,10.91,9.84,11.37,3.24,2.12,7.73,29.43,19.59,8.49,2.46,29.32,11.81,24.02,64.3,26.98,58.58,47.91,50.72,42.61,24.86,60.23
2406 國碩,月報酬率 %,-12.0438,11.8255,-6.4935,-8.7302,-4.7825,4.5661,-0.8731,-5.066,13.689,-2.8569,2.5209,-7.1723,-3.7528,-11.4679,-7.254,-3.0726,-8.0693,11.5987,8.1461,-13.5067,-2.1021,-2.7606,-4.101,-7.8946,-10.3573
2406 國碩,現股當沖比重,17.91,19.14,16.38,13.05,9.59,11.91,11.74,10.91,24.46,12.31,13.62,10.03,12.97,7.32,29.19,13.16,13.85,18.52,13.31,9.18,10.13,4.56,8.62,8.99,19.19
2408 南亞科,月報酬率 %,-5.6321,5.3049,-0.7556,2.5905,-0.5307,4.6668,4.3315,8.669,8.5396,-0.6211,-5.2082,6.3736,-0.5167,5.7112,10.7678,13.8686,3.6858,33.3848,-5.2144,-4.8898,-2.0567,4.1996,1.7634,13.8615,1.0867
2408 南亞科,現股當沖比重,8.66,4.73,4.99,7.58,2.27,4.25,4.38,10.15,8.72,5.07,4.09,10.48,14.88,8.11,9.18,7.32,9.23,28.68,17.45,18.88,22.12,14.25,25.5,11.92,30.02
2409 友達,月報酬率 %,-2.7922,-3.6172,20.861,22.0622,-3.4747,-8,4.3477,-4.5835,3.0568,9.322,-5.4262,-2.8689,6.3291,-6.7459,18.2977,-8.6028,1.6393,-2.0161,1.6462,3.2387,-2.7451,12.0968,-5.7555,3.8168,-8.8237
2409 友達,現股當沖比重,7.87,5.9,17.78,17.5,9.72,10.04,11.17,4.1,5.24,2.87,9.25,9.87,22.41,16.71,15.1,24.18,22.97,23.05,11.44,14.81,10.1,37.7,14.21,12.65,11.58
2412 中華電,月報酬率 %,-0.4566,0.9171,5.9089,1.9347,0.4405,-3.0702,-2.2624,-0.4629,-5.5814,0.4925,0,0.9803,-0.9709,5.392,0.4649,-1.0462,2.9412,-0.4762,-1.4354,0.4855,2.4155,2.3585,0.9217,3.1964,0
2412 中華電,現股當沖比重,1.88,3.45,7.57,2.77,8.38,7.01,3.16,11.27,6.5,7.71,5.95,1.19,4.53,9.9,7.22,9.51,16.13,31.42,10.45,10.1,10.35,9.55,18.17,14.12,11.57
2413 環科,月報酬率 %,-6.9091,-8.203,-0.4256,4.701,8.862,-5.0781,-7.8189,5.357,0.4235,-0.4218,1.6948,-2.5001,0.4272,-1.2765,5.1725,-3.2786,38.9832,21.6464,-5.7644,10.1066,4.8309,-8.0643,-3.7595,3.6459,5.7788
2413 環科,現股當沖比重,4.21,3.36,2.14,1.13,14.25,0,0,15.69,8.49,7.02,3.56,9.86,3.08,0,4.95,11.67,6.99,18.88,10.84,11.2,15.33,0.71,2.82,2.45,6.37
2414 精技,月報酬率 %,0.9065,2.0958,0.2933,2.5429,0.3067,0.9175,0.0003,0.6059,4.2168,0.2891,1.7291,5.6658,-2.6809,2.2037,1.3476,1.196,2.2534,4.6833,4.7369,-1.7586,0.2556,1.5308,0.2513,2.2558,0.4902
2414 精技,現股當沖比重,0,0,2.37,5.46,0,0,0,0,20.37,0,1.56,3.01,4.8,0,0,0.78,2.5,0,13.99,2.38,0,3.91,0,2.88,0
2415 錩新,月報酬率 %,-1.4762,1.8727,3.6763,10.7408,34.2373,10.6062,5.0229,2.1739,1.7022,20.293,22.261,-5.9744,-1.3613,-13.3437,-1.3859,1.4843,-0.7311,14.6927,-13.8236,-8.5325,-1.6793,-2.4667,-10.3114,-3.9045,-14.2213
2415 錩新,現股當沖比重,0,0,1.13,4.69,16.43,14.29,15.95,6.9,5.24,18.55,14.96,12.3,8.06,9,2.8,28.4,0,58.99,5.2,2.96,4.6,2.95,3.5,0,8.4
2417 圓剛,月報酬率 %,-5.3249,0.7872,0.8928,20.1729,1.8601,-5.023,-3.846,-6.9001,14.9301,-1.8692,5.2381,-6.3349,0.0001,-2.4154,6.9303,-1.3846,3.3175,11.9266,6.9671,3.4483,0.7408,11.397,-11.8811,-3.3708,-5.814
2417 圓剛,現股當沖比重,9.62,0,0.74,1.49,12.97,0,1.77,1.17,7.34,5.7,12.57,9.9,8.21,4.34,2.58,44.69,12.47,11.02,36.32,9.2,13.52,17.81,16.91,10.54,2.49
2419 仲琦,月報酬率 %,-13.253,10.8334,9.5237,1.9807,-0.9302,0.2348,-3.0446,-3.1401,0.7482,-1.2376,-0.501,18.388,-5.1064,-2.6907,7.3732,-7.9412,13.1646,-0.2236,-1.7937,3.4248,-5.0771,-2.558,-3.1025,7.389,-2.2936
2419 仲琦,現股當沖比重,7.34,7.11,8.98,18.8,6.87,17.99,7.75,3.48,3.58,2.84,3.72,9.69,20.04,10.42,8.5,2.06,8.81,45.16,5.72,14.89,6.51,9.66,2.65,31.66,9.76
2420 新巨,月報酬率 %,-8.2588,-4.1362,0.0001,-2.9281,3.7656,-1.0752,-9.375,4.6475,1.576,0.8462,0.2796,10.739,-3.1487,-5.8518,-0.4143,-0.0001,4.1488,-1.1579,6.2956,1.515,-2.7135,-3.6266,-0.8683,5.4015,-1.108
2420 新巨,現股當沖比重,0,1.99,1.88,0,3.48,0.68,0,0,2.6,0,0.64,0.24,0.47,0.77,0.49,0,1.99,1.63,1.81,1.99,5.37,1.17,7.75,1.13,0
2421 建準,月報酬率 %,-6.1224,-5,2.9484,27.9239,-2.2387,-1.9082,-8.9495,-0.4272,17.5967,10.4013,2.4794,-3.0646,9.484,2.8875,22.1159,8.5245,22.3915,-0.383,29.2305,-9.2262,-14.0983,13.5498,-14.6219,-12.9923,-17.647
2421 建準,現股當沖比重,1.75,0,7.32,12.78,5.3,0.2,0.69,3.36,15.75,2.89,4.07,1.08,19.42,10.75,22.07,9.92,17.3,28.7,30,16.22,19.87,23.82,8.94,5.62,21.18
2423 固緯,月報酬率 %,-2.4324,-1.3849,0.8427,3.8997,7.0644,1.3624,10.2153,-5.6098,0.0001,2.8423,0.5024,1.7499,3.1942,6.1905,6.7265,1.373,16.5939,-4.1198,-0.5859,-3.34,-7.5204,3.2968,-4.2553,5.5556,-2.9475
2423 固緯,現股當沖比重,0,11.08,0,0,0.65,2.31,9.35,2.11,0,19.66,0.87,0,3.94,5.93,1,0,8.78,3.67,3.85,6.15,10.2,2.26,7.91,0,2.8
2424 隴華,月報酬率 %,-10.7361,-0.3438,-12.2413,-7.6621,-4.4681,15.3675,-19.1119,-4.5346,11.5001,9.4171,-2.664,33.8947,5.3459,-4.4775,-3.281,-3.8772,-4.8741,-7.2438,6.476,-5.5456,45.8334,-11.1689,-11.8421,-17.247,-11.022
2424 隴華,現股當沖比重,0,0,25,0,0,0,0,0,0,0,0,0,0,22.93,0,0,0,0,0,0,0,0,0,0,0
2425 承啟,月報酬率 %,2.9413,-0.7791,7.5915,14.5987,7.0064,-5.6224,-14.468,5.9703,-7.2769,1.519,7.7307,-12.9627,-4.2552,-4.4445,0,2.3435,2.2922,-4.7621,-0.2939,-10.3245,2.6317,27.5645,68.3417,-8.5073,-13.3767
2425 承啟,現股當沖比重,0,6.53,4.32,9.95,2.52,2.37,2.8,18.72,7.2,3.41,25.95,0.67,1.11,18.9,10.5,10.15,26.3,13.26,4.08,7.79,0,26.68,62.02,50.48,27.05
2426 鼎元,月報酬率 %,-10.5263,1.9606,3.4614,6.3198,-1.3932,-2.2901,-6.25,-4.5835,8.7337,-2.4096,2.8807,9.9999,2.1818,8.185,-2.9605,-5.6325,-4.2145,9.2002,1.8315,15.8273,-2.1739,7.9366,-0.0001,-2.353,-5.7229
2426 鼎元,現股當沖比重,8.63,15.83,19.57,2.32,15.58,6.61,3.8,1.05,3.88,2.21,6.08,17.02,6.02,6.2,13.44,3.91,10.9,37.36,7.88,42.72,17.12,20.17,20.07,24.42,6.39
2427 三商電,月報酬率 %,-2.3772,-1.7858,1.9834,23.2626,-0.7987,-0.8052,-7.9837,3.6763,1.4183,13.4266,5.1787,4.9239,-9.0502,-2.8255,-1.8964,9.9796,2.398,3.9812,2.815,15.0054,-4.2856,22.8856,-1.2146,-3.6884,-5.9574
2427 三商電,現股當沖比重,2.47,14.61,0,9.34,5.7,0,1.38,11.33,0.74,5.91,2.18,5.81,4.67,0,3.71,2.66,2.9,26.11,17.7,19.12,6.55,30.94,21.46,11.22,4.02
2428 興勤,月報酬率 %,-8.5066,-0.8265,3.3335,3.629,19.0663,4.7388,-0.0249,1.1344,1.2819,6.9621,0.7396,-1.6153,-2.5373,29.7092,-0.4721,11.625,8.2576,-9.432,2.6878,-1.0906,-7.1666,1.6627,-3.5047,16.5857,-13.0841
2428 興勤,現股當沖比重,1.43,1.13,6.26,3.16,8.68,3.81,7.33,7.73,3.48,1.36,1.99,4.97,5.92,11.63,10.58,5.21,25.42,9.37,12.58,10.53,5.11,10.89,4.32,26.56,18.83
